Time	Node	Event	ContentID	#Hops
1	repo_1	Hit_Event	1862	1
251	repo_1	Hit_Event	8	1
501	repo_1	Hit_Event	463	1
751	repo_1	Hit_Event	5	1
1001	repo_1	Hit_Event	650	1
1251	repo_1	Hit_Event	1	1
1501	repo_1	Hit_Event	2	1
1751	repo_1	Hit_Event	7	1
2001	repo_1	Hit_Event	107	1
2250	cache_0	Hit_Event	2	0
2501	repo_1	Hit_Event	3	1
2751	repo_1	Hit_Event	41	1
3001	repo_1	Hit_Event	3325	1
3251	repo_1	Hit_Event	4568	1
3500	cache_0	Hit_Event	1	0
3751	repo_1	Hit_Event	9001	1
4000	cache_0	Hit_Event	1	0
4251	repo_1	Hit_Event	4880	1
4501	repo_1	Hit_Event	11	1
4751	repo_1	Hit_Event	18	1
5000	cache_0	Hit_Event	3	0
5251	repo_1	Hit_Event	4774	1
5501	repo_1	Hit_Event	447	1
5750	cache_0	Hit_Event	1	0
6001	repo_1	Hit_Event	1759	1
6251	repo_1	Hit_Event	108	1
6501	repo_1	Hit_Event	4	1
6751	repo_1	Hit_Event	269	1
7001	repo_1	Hit_Event	201	1
7251	repo_1	Hit_Event	830	1
7501	repo_1	Hit_Event	70	1
7751	repo_1	Hit_Event	16	1
8000	cache_0	Hit_Event	1	0
8251	repo_1	Hit_Event	36	1
8501	repo_1	Hit_Event	4436	1
8750	cache_0	Hit_Event	1	0
9000	cache_0	Hit_Event	3	0
9251	repo_1	Hit_Event	2974	1
9501	repo_1	Hit_Event	719	1
9750	cache_0	Hit_Event	2	0
10001	repo_1	Hit_Event	43	1
10250	cache_0	Hit_Event	1	0
10501	repo_1	Hit_Event	753	1
10751	repo_1	Hit_Event	909	1
11001	repo_1	Hit_Event	8371	1
11251	repo_1	Hit_Event	32	1
11500	cache_0	Hit_Event	18	0
11751	repo_1	Hit_Event	1062	1
12000	cache_0	Hit_Event	1	0
12251	repo_1	Hit_Event	2020	1
12500	cache_0	Hit_Event	5	0
12750	cache_0	Hit_Event	3	0
13001	repo_1	Hit_Event	7468	1
13250	cache_0	Hit_Event	8	0
13500	cache_0	Hit_Event	3	0
13751	repo_1	Hit_Event	1408	1
14001	repo_1	Hit_Event	687	1
14251	repo_1	Hit_Event	6760	1
14501	repo_1	Hit_Event	44	1
14751	repo_1	Hit_Event	2985	1
15001	repo_1	Hit_Event	2571	1
15250	cache_0	Hit_Event	1	0
15501	repo_1	Hit_Event	752	1
15750	cache_0	Hit_Event	32	0
16001	repo_1	Hit_Event	46	1
16251	repo_1	Hit_Event	526	1
16500	cache_0	Hit_Event	4	0
16751	repo_1	Hit_Event	110	1
17001	repo_1	Hit_Event	5873	1
17251	repo_1	Hit_Event	300	1
17501	repo_1	Hit_Event	227	1
17751	repo_1	Hit_Event	1986	1
18000	cache_0	Hit_Event	4	0
18251	repo_1	Hit_Event	23	1
18500	cache_0	Hit_Event	43	0
18750	cache_0	Hit_Event	5	0
19001	repo_1	Hit_Event	1137	1
19250	cache_0	Hit_Event	16	0
19501	repo_1	Hit_Event	2479	1
19751	repo_1	Hit_Event	105	1
20001	repo_1	Hit_Event	25	1
20251	repo_1	Hit_Event	15	1
20500	cache_0	Hit_Event	2	0
20751	repo_1	Hit_Event	834	1
21001	repo_1	Hit_Event	4136	1
21251	repo_1	Hit_Event	700	1
21501	repo_1	Hit_Event	255	1
21750	cache_0	Hit_Event	1	0
22000	cache_0	Hit_Event	1	0
22251	repo_1	Hit_Event	106	1
22501	repo_1	Hit_Event	40	1
22751	repo_1	Hit_Event	633	1
23000	cache_0	Hit_Event	1	0
23250	cache_0	Hit_Event	1	0
23501	repo_1	Hit_Event	140	1
23751	repo_1	Hit_Event	2159	1
24001	repo_1	Hit_Event	24	1
24251	repo_1	Hit_Event	60	1
24501	repo_1	Hit_Event	1697	1
24751	repo_1	Hit_Event	3044	1
25001	repo_1	Hit_Event	6560	1
25251	repo_1	Hit_Event	2224	1
25501	repo_1	Hit_Event	31	1
25751	repo_1	Hit_Event	1015	1
26001	repo_1	Hit_Event	375	1
26251	repo_1	Hit_Event	657	1
26500	cache_0	Hit_Event	3	0
26751	repo_1	Hit_Event	6929	1
27001	repo_1	Hit_Event	10	1
27251	repo_1	Hit_Event	1278	1
27501	repo_1	Hit_Event	58	1
27751	repo_1	Hit_Event	9746	1
28001	repo_1	Hit_Event	4445	1
28251	repo_1	Hit_Event	330	1
28501	repo_1	Hit_Event	7367	1
28750	cache_0	Hit_Event	44	0
29000	cache_0	Hit_Event	41	0
29250	cache_0	Hit_Event	7	0
29501	repo_1	Hit_Event	13	1
29750	cache_0	Hit_Event	1	0
30001	repo_1	Hit_Event	35	1
30251	repo_1	Hit_Event	120	1
30501	repo_1	Hit_Event	415	1
30751	repo_1	Hit_Event	2062	1
31000	cache_0	Hit_Event	2	0
31251	repo_1	Hit_Event	1893	1
31500	cache_0	Hit_Event	46	0
31751	repo_1	Hit_Event	524	1
32001	repo_1	Hit_Event	396	1
32251	repo_1	Hit_Event	6004	1
32500	cache_0	Hit_Event	4	0
32750	cache_0	Hit_Event	31	0
33001	repo_1	Hit_Event	8770	1
33251	repo_1	Hit_Event	3119	1
33500	cache_0	Hit_Event	1	0
33751	repo_1	Hit_Event	3146	1
34001	repo_1	Hit_Event	158	1
34250	cache_0	Hit_Event	1	0
34501	repo_1	Hit_Event	1319	1
34751	repo_1	Hit_Event	38	1
35000	cache_0	Hit_Event	10	0
35251	repo_1	Hit_Event	7977	1
35500	cache_0	Hit_Event	1	0
35751	repo_1	Hit_Event	224	1
36001	repo_1	Hit_Event	3509	1
36250	cache_0	Hit_Event	2	0
36501	repo_1	Hit_Event	350	1
36750	cache_0	Hit_Event	3	0
37000	cache_0	Hit_Event	11	0
37251	repo_1	Hit_Event	154	1
37501	repo_1	Hit_Event	243	1
37750	cache_0	Hit_Event	5	0
38001	repo_1	Hit_Event	4354	1
38251	repo_1	Hit_Event	695	1
38501	repo_1	Hit_Event	4983	1
38751	repo_1	Hit_Event	345	1
39001	repo_1	Hit_Event	847	1
39251	repo_1	Hit_Event	3750	1
39500	cache_0	Hit_Event	3	0
39751	repo_1	Hit_Event	42	1
40001	repo_1	Hit_Event	21	1
40251	repo_1	Hit_Event	28	1
40501	repo_1	Hit_Event	3605	1
40750	cache_0	Hit_Event	3	0
41000	cache_0	Hit_Event	28	0
41251	repo_1	Hit_Event	1088	1
41501	repo_1	Hit_Event	366	1
41751	repo_1	Hit_Event	1865	1
42001	repo_1	Hit_Event	94	1
42251	repo_1	Hit_Event	2412	1
42501	repo_1	Hit_Event	1802	1
42751	repo_1	Hit_Event	8288	1
43001	repo_1	Hit_Event	799	1
43251	repo_1	Hit_Event	6391	1
43501	repo_1	Hit_Event	372	1
43751	repo_1	Hit_Event	3929	1
44001	repo_1	Hit_Event	838	1
44251	repo_1	Hit_Event	3234	1
44500	cache_0	Hit_Event	3	0
44750	cache_0	Hit_Event	2	0
45001	repo_1	Hit_Event	30	1
45251	repo_1	Hit_Event	1498	1
45501	repo_1	Hit_Event	113	1
45751	repo_1	Hit_Event	2191	1
46001	repo_1	Hit_Event	8	1
46251	repo_1	Hit_Event	56	1
46500	cache_0	Hit_Event	154	0
46751	repo_1	Hit_Event	22	1
47001	repo_1	Hit_Event	29	1
47251	repo_1	Hit_Event	317	1
47501	repo_1	Hit_Event	721	1
47750	cache_0	Hit_Event	2	0
48001	repo_1	Hit_Event	723	1
48250	cache_0	Hit_Event	105	0
48501	repo_1	Hit_Event	318	1
48751	repo_1	Hit_Event	144	1
49001	repo_1	Hit_Event	512	1
49250	cache_0	Hit_Event	8	0
49501	repo_1	Hit_Event	61	1
49751	repo_1	Hit_Event	492	1
50001	repo_1	Hit_Event	5348	1
50250	cache_0	Hit_Event	42	0
50501	repo_1	Hit_Event	3795	1
50751	repo_1	Hit_Event	72	1
51001	repo_1	Hit_Event	86	1
51250	cache_0	Hit_Event	1	0
51501	repo_1	Hit_Event	185	1
51751	repo_1	Hit_Event	2432	1
52001	repo_1	Hit_Event	45	1
52250	cache_0	Hit_Event	7	0
52500	cache_0	Hit_Event	38	0
52751	repo_1	Hit_Event	5306	1
53000	cache_0	Hit_Event	3	0
53251	repo_1	Hit_Event	584	1
53501	repo_1	Hit_Event	951	1
53751	repo_1	Hit_Event	609	1
54001	repo_1	Hit_Event	6	1
54250	cache_0	Hit_Event	5	0
54501	repo_1	Hit_Event	9075	1
54750	cache_0	Hit_Event	3	0
55001	repo_1	Hit_Event	664	1
55251	repo_1	Hit_Event	50	1
55501	repo_1	Hit_Event	5575	1
55751	repo_1	Hit_Event	40	1
56001	repo_1	Hit_Event	9353	1
56251	repo_1	Hit_Event	5449	1
56501	repo_1	Hit_Event	23	1
56751	repo_1	Hit_Event	1511	1
57001	repo_1	Hit_Event	6368	1
57251	repo_1	Hit_Event	97	1
57500	cache_0	Hit_Event	1	0
57751	repo_1	Hit_Event	9217	1
58001	repo_1	Hit_Event	17	1
58251	repo_1	Hit_Event	6033	1
58500	cache_0	Hit_Event	44	0
58751	repo_1	Hit_Event	8510	1
59000	cache_0	Hit_Event	5	0
59250	cache_0	Hit_Event	2	0
59501	repo_1	Hit_Event	2766	1
59750	cache_0	Hit_Event	5	0
60000	cache_0	Hit_Event	23	0
60250	cache_0	Hit_Event	8	0
60501	repo_1	Hit_Event	887	1
60751	repo_1	Hit_Event	897	1
61001	repo_1	Hit_Event	163	1
61251	repo_1	Hit_Event	43	1
61501	repo_1	Hit_Event	3219	1
61750	cache_0	Hit_Event	1	0
62001	repo_1	Hit_Event	7195	1
62251	repo_1	Hit_Event	6734	1
62500	cache_0	Hit_Event	44	0
62750	cache_0	Hit_Event	11	0
63001	repo_1	Hit_Event	3059	1
63251	repo_1	Hit_Event	1558	1
63501	repo_1	Hit_Event	633	1
63751	repo_1	Hit_Event	2400	1
64000	cache_0	Hit_Event	1	0
64250	cache_0	Hit_Event	1	0
64501	repo_1	Hit_Event	188	1
64751	repo_1	Hit_Event	4	1
65001	repo_1	Hit_Event	2878	1
65251	repo_1	Hit_Event	214	1
65500	cache_0	Hit_Event	2	0
65751	repo_1	Hit_Event	5202	1
66000	cache_0	Hit_Event	2	0
66251	repo_1	Hit_Event	132	1
66500	cache_0	Hit_Event	1	0
66751	repo_1	Hit_Event	32	1
67001	repo_1	Hit_Event	579	1
67250	cache_0	Hit_Event	1	0
67501	repo_1	Hit_Event	12	1
67751	repo_1	Hit_Event	13	1
68001	repo_1	Hit_Event	3290	1
68250	cache_0	Hit_Event	2	0
68501	repo_1	Hit_Event	36	1
68750	cache_0	Hit_Event	1	0
69001	repo_1	Hit_Event	167	1
69251	repo_1	Hit_Event	311	1
69500	cache_0	Hit_Event	6	0
69751	repo_1	Hit_Event	283	1
70001	repo_1	Hit_Event	307	1
70251	repo_1	Hit_Event	814	1
70501	repo_1	Hit_Event	508	1
70751	repo_1	Hit_Event	4805	1
71000	cache_0	Hit_Event	1	0
71251	repo_1	Hit_Event	1130	1
71501	repo_1	Hit_Event	8803	1
71750	cache_0	Hit_Event	1	0
72001	repo_1	Hit_Event	19	1
72251	repo_1	Hit_Event	111	1
72501	repo_1	Hit_Event	28	1
72750	cache_0	Hit_Event	19	0
73001	repo_1	Hit_Event	870	1
73251	repo_1	Hit_Event	4551	1
73501	repo_1	Hit_Event	8968	1
73750	cache_0	Hit_Event	1	0
74001	repo_1	Hit_Event	623	1
74251	repo_1	Hit_Event	1094	1
74500	cache_0	Hit_Event	3	0
74751	repo_1	Hit_Event	511	1
75000	cache_0	Hit_Event	5	0
75251	repo_1	Hit_Event	224	1
75501	repo_1	Hit_Event	1090	1
75750	cache_0	Hit_Event	8	0
76001	repo_1	Hit_Event	35	1
76250	cache_0	Hit_Event	11	0
76501	repo_1	Hit_Event	288	1
76751	repo_1	Hit_Event	6116	1
77000	cache_0	Hit_Event	3	0
77250	cache_0	Hit_Event	3	0
77501	repo_1	Hit_Event	2920	1
77750	cache_0	Hit_Event	1	0
78001	repo_1	Hit_Event	6563	1
78251	repo_1	Hit_Event	1318	1
78501	repo_1	Hit_Event	7842	1
78750	cache_0	Hit_Event	3	0
79000	cache_0	Hit_Event	5	0
79250	cache_0	Hit_Event	35	0
79501	repo_1	Hit_Event	9665	1
79751	repo_1	Hit_Event	1616	1
80001	repo_1	Hit_Event	3358	1
80251	repo_1	Hit_Event	5077	1
80500	cache_0	Hit_Event	1	0
80751	repo_1	Hit_Event	18	1
81001	repo_1	Hit_Event	296	1
81250	cache_0	Hit_Event	1	0
81501	repo_1	Hit_Event	8457	1
81751	repo_1	Hit_Event	58	1
82001	repo_1	Hit_Event	4049	1
82251	repo_1	Hit_Event	102	1
82501	repo_1	Hit_Event	177	1
82750	cache_0	Hit_Event	1	0
83001	repo_1	Hit_Event	209	1
83250	cache_0	Hit_Event	3	0
83500	cache_0	Hit_Event	17	0
83750	cache_0	Hit_Event	2	0
84001	repo_1	Hit_Event	24	1
84250	cache_0	Hit_Event	5	0
84500	cache_0	Hit_Event	4	0
84750	cache_0	Hit_Event	1	0
85001	repo_1	Hit_Event	15	1
85251	repo_1	Hit_Event	42	1
85501	repo_1	Hit_Event	7523	1
85751	repo_1	Hit_Event	9017	1
86001	repo_1	Hit_Event	21	1
86251	repo_1	Hit_Event	3341	1
86501	repo_1	Hit_Event	5100	1
86751	repo_1	Hit_Event	10	1
87001	repo_1	Hit_Event	292	1
87251	repo_1	Hit_Event	1619	1
87500	cache_0	Hit_Event	15	0
87750	cache_0	Hit_Event	2	0
88001	repo_1	Hit_Event	967	1
88251	repo_1	Hit_Event	2887	1
88501	repo_1	Hit_Event	156	1
88751	repo_1	Hit_Event	70	1
89001	repo_1	Hit_Event	1562	1
89250	cache_0	Hit_Event	2	0
89500	cache_0	Hit_Event	18	0
89750	cache_0	Hit_Event	11	0
90001	repo_1	Hit_Event	104	1
90250	cache_0	Hit_Event	1	0
90500	cache_0	Hit_Event	2	0
90750	cache_0	Hit_Event	1	0
91000	cache_0	Hit_Event	13	0
91251	repo_1	Hit_Event	9476	1
91501	repo_1	Hit_Event	26	1
91750	cache_0	Hit_Event	1	0
92000	cache_0	Hit_Event	1	0
92251	repo_1	Hit_Event	9	1
92501	repo_1	Hit_Event	161	1
92751	repo_1	Hit_Event	56	1
93000	cache_0	Hit_Event	1	0
93250	cache_0	Hit_Event	2	0
93500	cache_0	Hit_Event	2	0
93750	cache_0	Hit_Event	13	0
94000	cache_0	Hit_Event	23	0
94251	repo_1	Hit_Event	1182	1
94501	repo_1	Hit_Event	1192	1
94750	cache_0	Hit_Event	283	0
95001	repo_1	Hit_Event	142	1
95250	cache_0	Hit_Event	17	0
95501	repo_1	Hit_Event	64	1
95751	repo_1	Hit_Event	14	1
96000	cache_0	Hit_Event	1	0
96251	repo_1	Hit_Event	2311	1
96501	repo_1	Hit_Event	958	1
96750	cache_0	Hit_Event	4	0
97001	repo_1	Hit_Event	46	1
97251	repo_1	Hit_Event	9865	1
97500	cache_0	Hit_Event	12	0
97751	repo_1	Hit_Event	1654	1
98000	cache_0	Hit_Event	2	0
98250	cache_0	Hit_Event	3	0
98501	repo_1	Hit_Event	273	1
98751	repo_1	Hit_Event	95	1
99000	cache_0	Hit_Event	4	0
99251	repo_1	Hit_Event	732	1
99500	cache_0	Hit_Event	15	0
99750	cache_0	Hit_Event	14	0
100001	repo_1	Hit_Event	45	1
100251	repo_1	Hit_Event	2900	1
100501	repo_1	Hit_Event	1890	1
100750	cache_0	Hit_Event	1	0
101001	repo_1	Hit_Event	2445	1
101251	repo_1	Hit_Event	7	1
101500	cache_0	Hit_Event	4	0
101751	repo_1	Hit_Event	6469	1
102001	repo_1	Hit_Event	933	1
102251	repo_1	Hit_Event	1243	1
102500	cache_0	Hit_Event	1	0
102751	repo_1	Hit_Event	1351	1
103001	repo_1	Hit_Event	1492	1
103251	repo_1	Hit_Event	157	1
103500	cache_0	Hit_Event	8	0
103751	repo_1	Hit_Event	2581	1
104001	repo_1	Hit_Event	9188	1
104250	cache_0	Hit_Event	8	0
104501	repo_1	Hit_Event	1549	1
104751	repo_1	Hit_Event	49	1
105000	cache_0	Hit_Event	10	0
105250	cache_0	Hit_Event	13	0
105501	repo_1	Hit_Event	1020	1
105751	repo_1	Hit_Event	193	1
106001	repo_1	Hit_Event	5514	1
106251	repo_1	Hit_Event	2113	1
106500	cache_0	Hit_Event	1	0
106751	repo_1	Hit_Event	32	1
107001	repo_1	Hit_Event	1014	1
107251	repo_1	Hit_Event	549	1
107500	cache_0	Hit_Event	10	0
107751	repo_1	Hit_Event	62	1
108001	repo_1	Hit_Event	613	1
108251	repo_1	Hit_Event	3738	1
108500	cache_0	Hit_Event	10	0
108750	cache_0	Hit_Event	3	0
109001	repo_1	Hit_Event	36	1
109250	cache_0	Hit_Event	2	0
109501	repo_1	Hit_Event	1519	1
109751	repo_1	Hit_Event	3330	1
110000	cache_0	Hit_Event	1	0
110250	cache_0	Hit_Event	1	0
110500	cache_0	Hit_Event	1	0
110751	repo_1	Hit_Event	53	1
111000	cache_0	Hit_Event	1	0
111251	repo_1	Hit_Event	3088	1
111500	cache_0	Hit_Event	15	0
111751	repo_1	Hit_Event	111	1
112001	repo_1	Hit_Event	389	1
112251	repo_1	Hit_Event	2020	1
112501	repo_1	Hit_Event	4048	1
112750	cache_0	Hit_Event	15	0
113001	repo_1	Hit_Event	238	1
113251	repo_1	Hit_Event	1736	1
113501	repo_1	Hit_Event	125	1
113751	repo_1	Hit_Event	19	1
114000	cache_0	Hit_Event	4	0
114251	repo_1	Hit_Event	5617	1
114500	cache_0	Hit_Event	3	0
114750	cache_0	Hit_Event	4	0
115001	repo_1	Hit_Event	25	1
115251	repo_1	Hit_Event	52	1
115500	cache_0	Hit_Event	15	0
115750	cache_0	Hit_Event	95	0
116000	cache_0	Hit_Event	1	0
116250	cache_0	Hit_Event	15	0
116501	repo_1	Hit_Event	1470	1
116751	repo_1	Hit_Event	7638	1
117001	repo_1	Hit_Event	29	1
117251	repo_1	Hit_Event	3669	1
117501	repo_1	Hit_Event	118	1
117751	repo_1	Hit_Event	8152	1
118001	repo_1	Hit_Event	55	1
118250	cache_0	Hit_Event	2	0
118501	repo_1	Hit_Event	16	1
118751	repo_1	Hit_Event	325	1
119000	cache_0	Hit_Event	32	0
119251	repo_1	Hit_Event	78	1
119500	cache_0	Hit_Event	732	0
119750	cache_0	Hit_Event	16	0
120001	repo_1	Hit_Event	30	1
120251	repo_1	Hit_Event	607	1
120500	cache_0	Hit_Event	10	0
120750	cache_0	Hit_Event	10	0
121000	cache_0	Hit_Event	23	0
121251	repo_1	Hit_Event	24	1
121501	repo_1	Hit_Event	5	1
121750	cache_0	Hit_Event	1	0
122000	cache_0	Hit_Event	2	0
122250	cache_0	Hit_Event	11	0
122500	cache_0	Hit_Event	9	0
122750	cache_0	Hit_Event	1	0
123000	cache_0	Hit_Event	45	0
123251	repo_1	Hit_Event	33	1
123500	cache_0	Hit_Event	1	0
123751	repo_1	Hit_Event	9277	1
124000	cache_0	Hit_Event	1	0
124251	repo_1	Hit_Event	4891	1
124500	cache_0	Hit_Event	1	0
124751	repo_1	Hit_Event	27	1
125001	repo_1	Hit_Event	411	1
125250	cache_0	Hit_Event	13	0
125500	cache_0	Hit_Event	3	0
125751	repo_1	Hit_Event	41	1
126000	cache_0	Hit_Event	53	0
126250	cache_0	Hit_Event	16	0
126501	repo_1	Hit_Event	4184	1
126751	repo_1	Hit_Event	235	1
127001	repo_1	Hit_Event	1661	1
127250	cache_0	Hit_Event	1	0
127501	repo_1	Hit_Event	893	1
127751	repo_1	Hit_Event	1173	1
128000	cache_0	Hit_Event	5	0
128251	repo_1	Hit_Event	1567	1
128500	cache_0	Hit_Event	1	0
128751	repo_1	Hit_Event	1808	1
129001	repo_1	Hit_Event	88	1
129250	cache_0	Hit_Event	19	0
129501	repo_1	Hit_Event	4280	1
129750	cache_0	Hit_Event	1	0
130000	cache_0	Hit_Event	1	0
130250	cache_0	Hit_Event	2	0
130501	repo_1	Hit_Event	7095	1
130750	cache_0	Hit_Event	2	0
131001	repo_1	Hit_Event	7971	1
131251	repo_1	Hit_Event	134	1
131501	repo_1	Hit_Event	261	1
131751	repo_1	Hit_Event	40	1
132001	repo_1	Hit_Event	1306	1
132250	cache_0	Hit_Event	3	0
132500	cache_0	Hit_Event	1	0
132750	cache_0	Hit_Event	7	0
133000	cache_0	Hit_Event	13	0
133250	cache_0	Hit_Event	4	0
133500	cache_0	Hit_Event	1	0
133750	cache_0	Hit_Event	5	0
134001	repo_1	Hit_Event	690	1
134250	cache_0	Hit_Event	9	0
134500	cache_0	Hit_Event	9	0
134751	repo_1	Hit_Event	446	1
135000	cache_0	Hit_Event	4	0
135250	cache_0	Hit_Event	16	0
135501	repo_1	Hit_Event	141	1
135750	cache_0	Hit_Event	3	0
136001	repo_1	Hit_Event	7140	1
136251	repo_1	Hit_Event	243	1
136500	cache_0	Hit_Event	5	0
136751	repo_1	Hit_Event	371	1
137001	repo_1	Hit_Event	47	1
137250	cache_0	Hit_Event	7	0
137501	repo_1	Hit_Event	568	1
137750	cache_0	Hit_Event	1	0
138000	cache_0	Hit_Event	134	0
138251	repo_1	Hit_Event	28	1
138501	repo_1	Hit_Event	321	1
138751	repo_1	Hit_Event	2350	1
139001	repo_1	Hit_Event	170	1
139251	repo_1	Hit_Event	645	1
139500	cache_0	Hit_Event	7	0
139750	cache_0	Hit_Event	23	0
140000	cache_0	Hit_Event	5	0
140250	cache_0	Hit_Event	1	0
140500	cache_0	Hit_Event	1	0
140751	repo_1	Hit_Event	195	1
141001	repo_1	Hit_Event	2431	1
141251	repo_1	Hit_Event	1238	1
141501	repo_1	Hit_Event	761	1
141750	cache_0	Hit_Event	23	0
142001	repo_1	Hit_Event	107	1
142250	cache_0	Hit_Event	1	0
142500	cache_0	Hit_Event	3	0
142751	repo_1	Hit_Event	210	1
143000	cache_0	Hit_Event	4	0
143251	repo_1	Hit_Event	6087	1
143501	repo_1	Hit_Event	2212	1
143750	cache_0	Hit_Event	4	0
144000	cache_0	Hit_Event	15	0
144250	cache_0	Hit_Event	10	0
144501	repo_1	Hit_Event	3388	1
144751	repo_1	Hit_Event	7036	1
145001	repo_1	Hit_Event	12	1
145251	repo_1	Hit_Event	758	1
145501	repo_1	Hit_Event	3036	1
145750	cache_0	Hit_Event	1	0
146001	repo_1	Hit_Event	2282	1
146251	repo_1	Hit_Event	150	1
146501	repo_1	Hit_Event	259	1
146751	repo_1	Hit_Event	3139	1
147000	cache_0	Hit_Event	7	0
147251	repo_1	Hit_Event	305	1
147500	cache_0	Hit_Event	1	0
147750	cache_0	Hit_Event	30	0
148001	repo_1	Hit_Event	1100	1
148251	repo_1	Hit_Event	31	1
148501	repo_1	Hit_Event	3634	1
148751	repo_1	Hit_Event	8470	1
149001	repo_1	Hit_Event	449	1
149250	cache_0	Hit_Event	11	0
149501	repo_1	Hit_Event	757	1
149750	cache_0	Hit_Event	1	0
150000	cache_0	Hit_Event	9	0
150251	repo_1	Hit_Event	182	1
150500	cache_0	Hit_Event	3	0
150751	repo_1	Hit_Event	348	1
