Time	Node	Event	ContentID	#Hops
62251	repo_1	Hit_Event	181	1
62501	repo_1	Hit_Event	73	1
62750	cache_0	Hit_Event	1	0
63001	repo_1	Hit_Event	4159	1
63251	repo_1	Hit_Event	120	1
63501	repo_1	Hit_Event	5035	1
63751	repo_1	Hit_Event	34	1
64001	repo_1	Hit_Event	17	1
64250	cache_0	Hit_Event	333	0
64501	repo_1	Hit_Event	109	1
64751	repo_1	Hit_Event	91	1
65001	repo_1	Hit_Event	29	1
65251	repo_1	Hit_Event	8	1
65501	repo_1	Hit_Event	70	1
65751	repo_1	Hit_Event	1428	1
66001	repo_1	Hit_Event	423	1
66251	repo_1	Hit_Event	863	1
66501	repo_1	Hit_Event	2579	1
66751	repo_1	Hit_Event	6	1
67000	cache_0	Hit_Event	23	0
67250	cache_0	Hit_Event	3	0
67501	repo_1	Hit_Event	230	1
67751	repo_1	Hit_Event	8526	1
68000	cache_0	Hit_Event	3	0
68251	repo_1	Hit_Event	27	1
68500	cache_0	Hit_Event	7	0
68750	cache_0	Hit_Event	20	0
69001	repo_1	Hit_Event	595	1
69251	repo_1	Hit_Event	6976	1
69501	repo_1	Hit_Event	1103	1
69751	repo_1	Hit_Event	45	1
70001	repo_1	Hit_Event	637	1
70251	repo_1	Hit_Event	798	1
70500	cache_0	Hit_Event	48	0
70751	repo_1	Hit_Event	6184	1
71000	cache_0	Hit_Event	9	0
71251	repo_1	Hit_Event	864	1
71500	cache_0	Hit_Event	3	0
71751	repo_1	Hit_Event	670	1
72000	cache_0	Hit_Event	9	0
72250	cache_0	Hit_Event	33	0
72501	repo_1	Hit_Event	667	1
72751	repo_1	Hit_Event	734	1
73001	repo_1	Hit_Event	125	1
73251	repo_1	Hit_Event	9613	1
73501	repo_1	Hit_Event	3250	1
73751	repo_1	Hit_Event	850	1
74001	repo_1	Hit_Event	2838	1
74250	cache_0	Hit_Event	21	0
74501	repo_1	Hit_Event	680	1
74751	repo_1	Hit_Event	388	1
75001	repo_1	Hit_Event	43	1
75251	repo_1	Hit_Event	2129	1
75501	repo_1	Hit_Event	1005	1
75750	cache_0	Hit_Event	1	0
76001	repo_1	Hit_Event	474	1
76250	cache_0	Hit_Event	2	0
76500	cache_0	Hit_Event	1	0
76750	cache_0	Hit_Event	3	0
77001	repo_1	Hit_Event	136	1
77250	cache_0	Hit_Event	45	0
77500	cache_0	Hit_Event	1	0
77751	repo_1	Hit_Event	1717	1
78001	repo_1	Hit_Event	1081	1
78251	repo_1	Hit_Event	3909	1
78501	repo_1	Hit_Event	38	1
78751	repo_1	Hit_Event	24	1
79000	cache_0	Hit_Event	1	0
79250	cache_0	Hit_Event	1	0
79501	repo_1	Hit_Event	93	1
79751	repo_1	Hit_Event	3974	1
80001	repo_1	Hit_Event	1238	1
80251	repo_1	Hit_Event	4812	1
80500	cache_0	Hit_Event	33	0
80751	repo_1	Hit_Event	185	1
81001	repo_1	Hit_Event	463	1
81251	repo_1	Hit_Event	621	1
81500	cache_0	Hit_Event	2	0
81750	cache_0	Hit_Event	1	0
82000	cache_0	Hit_Event	1	0
82250	cache_0	Hit_Event	5	0
82500	cache_0	Hit_Event	3	0
82751	repo_1	Hit_Event	3696	1
83001	repo_1	Hit_Event	2689	1
83251	repo_1	Hit_Event	4459	1
83501	repo_1	Hit_Event	64	1
83751	repo_1	Hit_Event	2002	1
84001	repo_1	Hit_Event	234	1
84250	cache_0	Hit_Event	1	0
84501	repo_1	Hit_Event	689	1
84750	cache_0	Hit_Event	1	0
85000	cache_0	Hit_Event	9	0
85250	cache_0	Hit_Event	1	0
85501	repo_1	Hit_Event	598	1
85750	cache_0	Hit_Event	7	0
86001	repo_1	Hit_Event	2471	1
86251	repo_1	Hit_Event	6578	1
86501	repo_1	Hit_Event	284	1
86750	cache_0	Hit_Event	1	0
87000	cache_0	Hit_Event	1	0
87250	cache_0	Hit_Event	1	0
87501	repo_1	Hit_Event	8290	1
87751	repo_1	Hit_Event	9134	1
88001	repo_1	Hit_Event	69	1
88251	repo_1	Hit_Event	1314	1
88501	repo_1	Hit_Event	263	1
88751	repo_1	Hit_Event	85	1
89000	cache_0	Hit_Event	6	0
89250	cache_0	Hit_Event	1	0
89500	cache_0	Hit_Event	3696	0
89751	repo_1	Hit_Event	1164	1
90001	repo_1	Hit_Event	1855	1
90250	cache_0	Hit_Event	1	0
90501	repo_1	Hit_Event	7628	1
90750	cache_0	Hit_Event	1	0
91001	repo_1	Hit_Event	1021	1
91251	repo_1	Hit_Event	5792	1
91501	repo_1	Hit_Event	36	1
91751	repo_1	Hit_Event	118	1
92001	repo_1	Hit_Event	1720	1
92251	repo_1	Hit_Event	40	1
92500	cache_0	Hit_Event	48	0
92750	cache_0	Hit_Event	1	0
93000	cache_0	Hit_Event	3	0
93251	repo_1	Hit_Event	1070	1
93500	cache_0	Hit_Event	1	0
93750	cache_0	Hit_Event	5	0
94001	repo_1	Hit_Event	194	1
94250	cache_0	Hit_Event	2	0
94501	repo_1	Hit_Event	5383	1
94751	repo_1	Hit_Event	46	1
95000	cache_0	Hit_Event	2	0
95251	repo_1	Hit_Event	102	1
95501	repo_1	Hit_Event	244	1
95751	repo_1	Hit_Event	2034	1
96000	cache_0	Hit_Event	23	0
96250	cache_0	Hit_Event	1	0
96501	repo_1	Hit_Event	2582	1
96751	repo_1	Hit_Event	656	1
97000	cache_0	Hit_Event	2	0
97251	repo_1	Hit_Event	94	1
97501	repo_1	Hit_Event	953	1
97750	cache_0	Hit_Event	1	0
98000	cache_0	Hit_Event	38	0
98251	repo_1	Hit_Event	320	1
98501	repo_1	Hit_Event	1448	1
98751	repo_1	Hit_Event	181	1
99001	repo_1	Hit_Event	56	1
99251	repo_1	Hit_Event	4719	1
99501	repo_1	Hit_Event	11	1
99751	repo_1	Hit_Event	9607	1
100001	repo_1	Hit_Event	2353	1
100251	repo_1	Hit_Event	415	1
100501	repo_1	Hit_Event	119	1
100751	repo_1	Hit_Event	355	1
101001	repo_1	Hit_Event	250	1
101250	cache_0	Hit_Event	36	0
101501	repo_1	Hit_Event	17	1
101751	repo_1	Hit_Event	8	1
102000	cache_0	Hit_Event	3	0
102251	repo_1	Hit_Event	44	1
