Time	Node	Event	ContentID	#Hops
1	repo_1	Hit_Event	3	1
251	repo_1	Hit_Event	17	1
501	repo_1	Hit_Event	2762	1
751	repo_1	Hit_Event	78	1
1001	repo_1	Hit_Event	4868	1
1251	repo_1	Hit_Event	1	1
1500	cache_0	Hit_Event	1	0
1751	repo_1	Hit_Event	184	1
2001	repo_1	Hit_Event	2	1
2251	repo_1	Hit_Event	522	1
2501	repo_1	Hit_Event	198	1
2751	repo_1	Hit_Event	3718	1
3001	repo_1	Hit_Event	2289	1
3250	cache_0	Hit_Event	2	0
3501	repo_1	Hit_Event	148	1
3751	repo_1	Hit_Event	89	1
4001	repo_1	Hit_Event	3103	1
4251	repo_1	Hit_Event	1842	1
4501	repo_1	Hit_Event	63	1
4751	repo_1	Hit_Event	1364	1
5000	cache_0	Hit_Event	1	0
5251	repo_1	Hit_Event	390	1
5501	repo_1	Hit_Event	329	1
5751	repo_1	Hit_Event	8754	1
6001	repo_1	Hit_Event	7	1
6251	repo_1	Hit_Event	218	1
6500	cache_0	Hit_Event	1	0
6750	cache_0	Hit_Event	2	0
7001	repo_1	Hit_Event	206	1
7251	repo_1	Hit_Event	656	1
7501	repo_1	Hit_Event	37	1
7751	repo_1	Hit_Event	292	1
8001	repo_1	Hit_Event	4	1
8251	repo_1	Hit_Event	864	1
8500	cache_0	Hit_Event	1	0
8751	repo_1	Hit_Event	76	1
9000	cache_0	Hit_Event	1	0
9251	repo_1	Hit_Event	1140	1
9500	cache_0	Hit_Event	1	0
9751	repo_1	Hit_Event	3784	1
10001	repo_1	Hit_Event	61	1
10251	repo_1	Hit_Event	2370	1
10501	repo_1	Hit_Event	1145	1
10751	repo_1	Hit_Event	28	1
11001	repo_1	Hit_Event	399	1
11250	cache_0	Hit_Event	7	0
11501	repo_1	Hit_Event	70	1
11751	repo_1	Hit_Event	6	1
12001	repo_1	Hit_Event	1267	1
12250	cache_0	Hit_Event	2	0
12501	repo_1	Hit_Event	69	1
12751	repo_1	Hit_Event	706	1
13001	repo_1	Hit_Event	1530	1
13251	repo_1	Hit_Event	5952	1
13501	repo_1	Hit_Event	1084	1
13751	repo_1	Hit_Event	5	1
14001	repo_1	Hit_Event	16	1
14251	repo_1	Hit_Event	154	1
14501	repo_1	Hit_Event	7672	1
14751	repo_1	Hit_Event	1749	1
15000	cache_0	Hit_Event	61	0
15251	repo_1	Hit_Event	64	1
15501	repo_1	Hit_Event	9	1
15751	repo_1	Hit_Event	26	1
16001	repo_1	Hit_Event	257	1
16251	repo_1	Hit_Event	96	1
16500	cache_0	Hit_Event	1	0
16751	repo_1	Hit_Event	792	1
17001	repo_1	Hit_Event	241	1
17251	repo_1	Hit_Event	1741	1
17501	repo_1	Hit_Event	346	1
17751	repo_1	Hit_Event	33	1
18000	cache_0	Hit_Event	1	0
18250	cache_0	Hit_Event	1	0
18500	cache_0	Hit_Event	1	0
18750	cache_0	Hit_Event	5	0
19001	repo_1	Hit_Event	47	1
19250	cache_0	Hit_Event	2	0
19501	repo_1	Hit_Event	178	1
19751	repo_1	Hit_Event	558	1
20001	repo_1	Hit_Event	245	1
20251	repo_1	Hit_Event	454	1
20501	repo_1	Hit_Event	55	1
20751	repo_1	Hit_Event	13	1
21001	repo_1	Hit_Event	27	1
21251	repo_1	Hit_Event	327	1
21501	repo_1	Hit_Event	479	1
21750	cache_0	Hit_Event	1	0
22000	cache_0	Hit_Event	2	0
22251	repo_1	Hit_Event	3100	1
22501	repo_1	Hit_Event	3280	1
22751	repo_1	Hit_Event	2354	1
23000	cache_0	Hit_Event	2	0
23251	repo_1	Hit_Event	246	1
23501	repo_1	Hit_Event	708	1
23751	repo_1	Hit_Event	4497	1
24001	repo_1	Hit_Event	30	1
24251	repo_1	Hit_Event	716	1
24501	repo_1	Hit_Event	679	1
24750	cache_0	Hit_Event	2	0
25000	cache_0	Hit_Event	69	0
25251	repo_1	Hit_Event	5101	1
25501	repo_1	Hit_Event	36	1
25751	repo_1	Hit_Event	1295	1
26001	repo_1	Hit_Event	12	1
26250	cache_0	Hit_Event	78	0
26500	cache_0	Hit_Event	4	0
26751	repo_1	Hit_Event	3239	1
27001	repo_1	Hit_Event	38	1
27250	cache_0	Hit_Event	2	0
27501	repo_1	Hit_Event	31	1
27750	cache_0	Hit_Event	2	0
28001	repo_1	Hit_Event	680	1
28251	repo_1	Hit_Event	7395	1
28501	repo_1	Hit_Event	92	1
28751	repo_1	Hit_Event	1399	1
29001	repo_1	Hit_Event	1197	1
29251	repo_1	Hit_Event	174	1
29501	repo_1	Hit_Event	205	1
29750	cache_0	Hit_Event	2	0
30001	repo_1	Hit_Event	88	1
30251	repo_1	Hit_Event	2067	1
30500	cache_0	Hit_Event	1	0
30750	cache_0	Hit_Event	5	0
31000	cache_0	Hit_Event	1	0
31250	cache_0	Hit_Event	37	0
31501	repo_1	Hit_Event	591	1
31751	repo_1	Hit_Event	74	1
32001	repo_1	Hit_Event	3339	1
32251	repo_1	Hit_Event	1727	1
32501	repo_1	Hit_Event	290	1
32751	repo_1	Hit_Event	1389	1
33000	cache_0	Hit_Event	30	0
33250	cache_0	Hit_Event	7	0
33500	cache_0	Hit_Event	1	0
33750	cache_0	Hit_Event	2	0
34001	repo_1	Hit_Event	4790	1
34251	repo_1	Hit_Event	2250	1
34500	cache_0	Hit_Event	4	0
34751	repo_1	Hit_Event	2080	1
35001	repo_1	Hit_Event	17	1
35250	cache_0	Hit_Event	1	0
35500	cache_0	Hit_Event	2	0
35751	repo_1	Hit_Event	276	1
36000	cache_0	Hit_Event	2	0
36251	repo_1	Hit_Event	5833	1
36500	cache_0	Hit_Event	4	0
36750	cache_0	Hit_Event	7	0
37000	cache_0	Hit_Event	7	0
37250	cache_0	Hit_Event	9	0
37501	repo_1	Hit_Event	8046	1
37750	cache_0	Hit_Event	9	0
38000	cache_0	Hit_Event	6	0
38251	repo_1	Hit_Event	588	1
38500	cache_0	Hit_Event	12	0
38750	cache_0	Hit_Event	1	0
39001	repo_1	Hit_Event	949	1
39251	repo_1	Hit_Event	3	1
39500	cache_0	Hit_Event	1	0
39751	repo_1	Hit_Event	191	1
40001	repo_1	Hit_Event	8797	1
40250	cache_0	Hit_Event	1	0
40500	cache_0	Hit_Event	246	0
40751	repo_1	Hit_Event	60	1
41001	repo_1	Hit_Event	262	1
41250	cache_0	Hit_Event	1	0
41501	repo_1	Hit_Event	24	1
41750	cache_0	Hit_Event	47	0
42000	cache_0	Hit_Event	6	0
42251	repo_1	Hit_Event	22	1
42500	cache_0	Hit_Event	1	0
42751	repo_1	Hit_Event	20	1
43001	repo_1	Hit_Event	2959	1
43250	cache_0	Hit_Event	22	0
43500	cache_0	Hit_Event	1	0
43751	repo_1	Hit_Event	14	1
44001	repo_1	Hit_Event	139	1
44251	repo_1	Hit_Event	2041	1
44501	repo_1	Hit_Event	4878	1
44751	repo_1	Hit_Event	3613	1
45001	repo_1	Hit_Event	296	1
45250	cache_0	Hit_Event	4	0
45500	cache_0	Hit_Event	1	0
45751	repo_1	Hit_Event	367	1
46001	repo_1	Hit_Event	1631	1
46251	repo_1	Hit_Event	19	1
46501	repo_1	Hit_Event	197	1
46751	repo_1	Hit_Event	151	1
47001	repo_1	Hit_Event	242	1
47251	repo_1	Hit_Event	67	1
47501	repo_1	Hit_Event	206	1
47751	repo_1	Hit_Event	7588	1
48001	repo_1	Hit_Event	87	1
48251	repo_1	Hit_Event	6345	1
48501	repo_1	Hit_Event	234	1
48751	repo_1	Hit_Event	2596	1
49001	repo_1	Hit_Event	81	1
49251	repo_1	Hit_Event	70	1
49500	cache_0	Hit_Event	2	0
49750	cache_0	Hit_Event	206	0
50000	cache_0	Hit_Event	20	0
50250	cache_0	Hit_Event	151	0
50501	repo_1	Hit_Event	2927	1
50750	cache_0	Hit_Event	2	0
51001	repo_1	Hit_Event	28	1
51251	repo_1	Hit_Event	53	1
51500	cache_0	Hit_Event	2	0
51750	cache_0	Hit_Event	27	0
52001	repo_1	Hit_Event	279	1
52251	repo_1	Hit_Event	10	1
52501	repo_1	Hit_Event	8	1
52750	cache_0	Hit_Event	2	0
53000	cache_0	Hit_Event	3	0
53250	cache_0	Hit_Event	3	0
53501	repo_1	Hit_Event	3306	1
53751	repo_1	Hit_Event	2971	1
54001	repo_1	Hit_Event	65	1
54251	repo_1	Hit_Event	4296	1
54501	repo_1	Hit_Event	180	1
54750	cache_0	Hit_Event	4	0
55001	repo_1	Hit_Event	688	1
55251	repo_1	Hit_Event	7681	1
55501	repo_1	Hit_Event	25	1
55750	cache_0	Hit_Event	10	0
56001	repo_1	Hit_Event	80	1
56251	repo_1	Hit_Event	2644	1
56500	cache_0	Hit_Event	4	0
56750	cache_0	Hit_Event	2	0
57000	cache_0	Hit_Event	1	0
57250	cache_0	Hit_Event	88	0
57500	cache_0	Hit_Event	1	0
57750	cache_0	Hit_Event	1	0
58001	repo_1	Hit_Event	11	1
58250	cache_0	Hit_Event	3	0
58500	cache_0	Hit_Event	5	0
58751	repo_1	Hit_Event	16	1
59001	repo_1	Hit_Event	6180	1
59250	cache_0	Hit_Event	8	0
59501	repo_1	Hit_Event	412	1
59750	cache_0	Hit_Event	19	0
60000	cache_0	Hit_Event	10	0
60251	repo_1	Hit_Event	103	1
60501	repo_1	Hit_Event	5746	1
60751	repo_1	Hit_Event	730	1
61001	repo_1	Hit_Event	18	1
61251	repo_1	Hit_Event	123	1
61501	repo_1	Hit_Event	131	1
61751	repo_1	Hit_Event	41	1
62000	cache_0	Hit_Event	5	0
62250	cache_0	Hit_Event	19	0
62500	cache_0	Hit_Event	1	0
62750	cache_0	Hit_Event	14	0
63001	repo_1	Hit_Event	457	1
63251	repo_1	Hit_Event	1518	1
63500	cache_0	Hit_Event	9	0
63750	cache_0	Hit_Event	1	0
64000	cache_0	Hit_Event	6	0
64250	cache_0	Hit_Event	20	0
64500	cache_0	Hit_Event	2	0
64751	repo_1	Hit_Event	100	1
65000	cache_0	Hit_Event	1	0
65251	repo_1	Hit_Event	304	1
65501	repo_1	Hit_Event	82	1
65751	repo_1	Hit_Event	773	1
66000	cache_0	Hit_Event	6	0
66251	repo_1	Hit_Event	75	1
66501	repo_1	Hit_Event	320	1
66751	repo_1	Hit_Event	1220	1
67000	cache_0	Hit_Event	8	0
67250	cache_0	Hit_Event	1	0
67501	repo_1	Hit_Event	222	1
67750	cache_0	Hit_Event	17	0
68000	cache_0	Hit_Event	2	0
68251	repo_1	Hit_Event	8172	1
68500	cache_0	Hit_Event	8	0
68751	repo_1	Hit_Event	168	1
69001	repo_1	Hit_Event	445	1
69251	repo_1	Hit_Event	8091	1
69500	cache_0	Hit_Event	1	0
69751	repo_1	Hit_Event	62	1
70001	repo_1	Hit_Event	114	1
70251	repo_1	Hit_Event	138	1
70501	repo_1	Hit_Event	112	1
70750	cache_0	Hit_Event	8	0
71001	repo_1	Hit_Event	1248	1
71251	repo_1	Hit_Event	33	1
71501	repo_1	Hit_Event	1231	1
71750	cache_0	Hit_Event	27	0
72001	repo_1	Hit_Event	29	1
72250	cache_0	Hit_Event	3	0
72500	cache_0	Hit_Event	18	0
72751	repo_1	Hit_Event	2039	1
73001	repo_1	Hit_Event	1596	1
73251	repo_1	Hit_Event	1547	1
73501	repo_1	Hit_Event	128	1
73751	repo_1	Hit_Event	836	1
74001	repo_1	Hit_Event	9046	1
74251	repo_1	Hit_Event	71	1
74501	repo_1	Hit_Event	7494	1
74750	cache_0	Hit_Event	1	0
75000	cache_0	Hit_Event	2	0
75251	repo_1	Hit_Event	50	1
75501	repo_1	Hit_Event	1746	1
75750	cache_0	Hit_Event	24	0
76001	repo_1	Hit_Event	94	1
76251	repo_1	Hit_Event	1590	1
76501	repo_1	Hit_Event	1747	1
76751	repo_1	Hit_Event	2306	1
77001	repo_1	Hit_Event	9791	1
77250	cache_0	Hit_Event	29	0
77501	repo_1	Hit_Event	36	1
77750	cache_0	Hit_Event	3	0
78001	repo_1	Hit_Event	212	1
78251	repo_1	Hit_Event	1342	1
78501	repo_1	Hit_Event	44	1
78751	repo_1	Hit_Event	309	1
79001	repo_1	Hit_Event	1037	1
79251	repo_1	Hit_Event	358	1
79500	cache_0	Hit_Event	8	0
79750	cache_0	Hit_Event	28	0
80001	repo_1	Hit_Event	63	1
80251	repo_1	Hit_Event	2074	1
80500	cache_0	Hit_Event	1	0
80750	cache_0	Hit_Event	33	0
81000	cache_0	Hit_Event	50	0
81251	repo_1	Hit_Event	3342	1
81500	cache_0	Hit_Event	1	0
81751	repo_1	Hit_Event	52	1
82000	cache_0	Hit_Event	20	0
82251	repo_1	Hit_Event	7342	1
82501	repo_1	Hit_Event	43	1
82751	repo_1	Hit_Event	6078	1
83000	cache_0	Hit_Event	1	0
83250	cache_0	Hit_Event	25	0
83500	cache_0	Hit_Event	6	0
83751	repo_1	Hit_Event	191	1
84001	repo_1	Hit_Event	4709	1
84250	cache_0	Hit_Event	358	0
84501	repo_1	Hit_Event	54	1
84751	repo_1	Hit_Event	269	1
85001	repo_1	Hit_Event	3517	1
85250	cache_0	Hit_Event	1	0
85501	repo_1	Hit_Event	133	1
85751	repo_1	Hit_Event	472	1
86001	repo_1	Hit_Event	1122	1
86250	cache_0	Hit_Event	3	0
86501	repo_1	Hit_Event	1301	1
86751	repo_1	Hit_Event	574	1
87001	repo_1	Hit_Event	476	1
87251	repo_1	Hit_Event	39	1
87500	cache_0	Hit_Event	4	0
87751	repo_1	Hit_Event	227	1
88001	repo_1	Hit_Event	45	1
88251	repo_1	Hit_Event	92	1
88500	cache_0	Hit_Event	2	0
88751	repo_1	Hit_Event	21	1
89000	cache_0	Hit_Event	191	0
89250	cache_0	Hit_Event	128	0
89501	repo_1	Hit_Event	12	1
89750	cache_0	Hit_Event	2	0
90001	repo_1	Hit_Event	13	1
90250	cache_0	Hit_Event	5	0
90501	repo_1	Hit_Event	57	1
90750	cache_0	Hit_Event	2	0
91001	repo_1	Hit_Event	1192	1
91251	repo_1	Hit_Event	139	1
91500	cache_0	Hit_Event	16	0
91751	repo_1	Hit_Event	31	1
92000	cache_0	Hit_Event	71	0
92251	repo_1	Hit_Event	342	1
92500	cache_0	Hit_Event	5	0
92750	cache_0	Hit_Event	1	0
93000	cache_0	Hit_Event	14	0
93251	repo_1	Hit_Event	11	1
93500	cache_0	Hit_Event	1	0
93751	repo_1	Hit_Event	2876	1
94000	cache_0	Hit_Event	3	0
94250	cache_0	Hit_Event	1	0
94500	cache_0	Hit_Event	12	0
94751	repo_1	Hit_Event	639	1
95000	cache_0	Hit_Event	9	0
95251	repo_1	Hit_Event	3684	1
95501	repo_1	Hit_Event	177	1
95751	repo_1	Hit_Event	122	1
96001	repo_1	Hit_Event	1682	1
96250	cache_0	Hit_Event	8	0
96500	cache_0	Hit_Event	14	0
96750	cache_0	Hit_Event	5	0
97001	repo_1	Hit_Event	8893	1
97251	repo_1	Hit_Event	1924	1
97501	repo_1	Hit_Event	85	1
97751	repo_1	Hit_Event	568	1
98000	cache_0	Hit_Event	50	0
98250	cache_0	Hit_Event	5	0
98501	repo_1	Hit_Event	232	1
98750	cache_0	Hit_Event	3	0
99001	repo_1	Hit_Event	15	1
99251	repo_1	Hit_Event	3194	1
99501	repo_1	Hit_Event	5227	1
99751	repo_1	Hit_Event	210	1
100001	repo_1	Hit_Event	5553	1
100251	repo_1	Hit_Event	3787	1
100500	cache_0	Hit_Event	139	0
100750	cache_0	Hit_Event	85	0
101001	repo_1	Hit_Event	153	1
101250	cache_0	Hit_Event	18	0
101501	repo_1	Hit_Event	268	1
101750	cache_0	Hit_Event	8	0
102000	cache_0	Hit_Event	1	0
102251	repo_1	Hit_Event	1881	1
102500	cache_0	Hit_Event	12	0
102751	repo_1	Hit_Event	132	1
103001	repo_1	Hit_Event	19	1
103251	repo_1	Hit_Event	7315	1
103501	repo_1	Hit_Event	411	1
103751	repo_1	Hit_Event	5922	1
104001	repo_1	Hit_Event	88	1
104251	repo_1	Hit_Event	10	1
104501	repo_1	Hit_Event	678	1
104750	cache_0	Hit_Event	4	0
105001	repo_1	Hit_Event	1330	1
105250	cache_0	Hit_Event	1	0
105501	repo_1	Hit_Event	35	1
105750	cache_0	Hit_Event	10	0
106000	cache_0	Hit_Event	6	0
106250	cache_0	Hit_Event	6	0
106500	cache_0	Hit_Event	2	0
106751	repo_1	Hit_Event	64	1
107001	repo_1	Hit_Event	506	1
107250	cache_0	Hit_Event	4	0
107501	repo_1	Hit_Event	2215	1
107750	cache_0	Hit_Event	1	0
108001	repo_1	Hit_Event	190	1
108251	repo_1	Hit_Event	1247	1
108501	repo_1	Hit_Event	545	1
108750	cache_0	Hit_Event	15	0
